,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
24,Austin Bryant,LB,DET,0,0%,46,64%,9,28%
25,Derrick Barnes,LB,DET,0,0%,40,56%,13,41%
26,Alim McNeill,NT,DET,0,0%,39,54%,0,0%
27,Nick Williams,DE,DET,0,0%,38,53%,0,0%
28,Levi Onwuzurike,DE,DET,0,0%,36,50%,9,28%
29,Julian Okwara,LB,DET,0,0%,30,42%,0,0%
30,John Penisini,NT,DET,0,0%,26,36%,9,28%
31,Anthony Pittman,LB,DET,0,0%,21,29%,28,88%
32,Bruce Hector,DT,DET,0,0%,21,29%,0,0%
33,Jessie Lemonier,DE,DET,0,0%,13,18%,12,38%
34,C.J. Moore,FS,DET,0,0%,10,14%,28,88%
35,Bobby Price,FS,DET,0,0%,5,7%,18,56%
36,Brady Breeze,DB,DET,0,0%,0,0%,25,78%
37,Godwin Igwebuike,RB,DET,0,0%,0,0%,19,59%
38,Tavante Beckett,LB,DET,0,0%,0,0%,19,59%
39,Curtis Bolton,LB,DET,0,0%,0,0%,16,50%
40,Jack Fox,P,DET,0,0%,0,0%,10,31%
41,Scott Daly,LS,DET,0,0%,0,0%,7,22%
42,Riley Patterson,K,DET,0,0%,0,0%,6,19%
43,Ryan McCollum,C,DET,0,0%,0,0%,4,13%
44,Mark Gilbert,CB,DET,0,0%,0,0%,1,3%
